ecoregion species DOMpool DecayRate AmountT0 Q10
425_3 LARI.LAR 5 0.0374 0.1561 2
425_3 LARI.LAR 6 0.015 121.844 2.65
425_3 LARI.LAR 7 0.0033 536.6738 1
425_3 LARI.LAR 8 0.0187 0.1211 2
425_3 LARI.LAR 9 0.0718 1.177 2
425_3 LARI.LAR 10 0.0001 0.0001 2
425_3 PICE.GLA 1 0.355 233.59 2.65
425_3 PICE.GLA 2 0.5 68.2341 2
425_3 PICE.GLA 3 0.1435 303.7695 2
425_3 PICE.GLA 4 0.1435 54.0013 2
425_3 PICE.GLA 5 0.0374 655.2128 2
425_3 PICE.GLA 6 0.015 1983.3682 2.65
425_3 PICE.GLA 7 0.0033 5244.2399 1
425_3 PICE.GLA 8 0.0187 545.913 2
425_3 PICE.GLA 9 0.0718 132.2437 2
425_3 PICE.GLA 10 0.0001 0.0001 2
425_3 PICE.MAR 1 0.355 66.3996 2.65
425_3 PICE.MAR 2 0.5 21.4754 2
425_3 PICE.MAR 3 0.1435 78.425 2
425_3 PICE.MAR 4 0.1435 17.5842 2
425_3 PICE.MAR 5 0.0374 153.732 2
425_3 PICE.MAR 6 0.015 608.525 2.65
425_3 PICE.MAR 7 0.0033 1769.0703 1
425_3 PICE.MAR 8 0.0187 112.0645 2
425_3 PICE.MAR 9 0.0718 32.3063 2
425_3 PICE.MAR 10 0.0001 0.0001 2
425_3 PICE.RUB 1 0.355 20.1302 2.65
425_3 PICE.RUB 2 0.5 9.8034 2
425_3 PICE.RUB 3 0.1435 6.9128 2
425_3 PICE.RUB 4 0.1435 6.7814 2
425_3 PICE.RUB 5 0.0374 0.5564 2
425_3 PICE.RUB 6 0.015 82.1391 2.65
425_3 PICE.RUB 7 0.0033 390.7854 1
425_3 PICE.RUB 8 0.0187 0.1783 2
425_3 PICE.RUB 9 0.0718 0.0602 2
425_3 PICE.RUB 10 0.0001 0.0001 2
425_3 PINU.BAN 1 0.355 194.0805 2.65
425_3 PINU.BAN 2 0.5 79.3839 2
425_3 PINU.BAN 3 0.1435 149.7641 2
425_3 PINU.BAN 4 0.1435 55.4309 2
425_3 PINU.BAN 5 0.0374 216.1004 2
425_3 PINU.BAN 6 0.015 1252.7766 2.65
425_3 PINU.BAN 7 0.0033 3859.4168 1
425_3 PINU.BAN 8 0.0187 118.8455 2
425_3 PINU.BAN 9 0.0718 52.5678 2
425_3 PINU.BAN 10 0.0001 0.0001 2
425_3 PINU.RES 1 0.355 9.4008 2.65
425_3 PINU.RES 2 0.5 2.3164 2
425_3 PINU.RES 3 0.1435 19.8613 2
425_3 PINU.RES 4 0.1435 2.4749 2
425_3 PINU.RES 5 0.0374 49.6151 2
425_3 PINU.RES 6 0.015 197.068 2.65
425_3 PINU.RES 7 0.0033 539.9513 1
425_3 PINU.RES 8 0.0187 26.2845 2
425_3 PINU.RES 9 0.0718 7.6508 2
425_3 PINU.RES 10 0.0001 0.0001 2
425_3 PINU.STR 1 0.355 107.1254 2.65
425_3 PINU.STR 2 0.5 50.2828 2
425_3 PINU.STR 3 0.1435 51.4234 2
425_3 PINU.STR 4 0.1435 35.4673 2
425_3 PINU.STR 5 0.0374 62.7626 2
425_3 PINU.STR 6 0.015 579.0772 2.65
425_3 PINU.STR 7 0.0033 2265.3798 1
425_3 PINU.STR 8 0.0187 31.1611 2
425_3 PINU.STR 9 0.0718 7.9772 2
425_3 PINU.STR 10 0.0001 0.0001 2
425_3 POPU.TRE 1 0.355 121.281 2.65
425_3 POPU.TRE 2 0.5 51.5633 2
425_3 POPU.TRE 3 0.1435 95.92 2
425_3 POPU.TRE 4 0.1435 36.5066 2
425_3 POPU.TRE 5 0.0374 26.7605 2
425_3 POPU.TRE 6 0.015 662.9491 2.65
425_3 POPU.TRE 7 0.0033 2298.9097 1
425_3 POPU.TRE 8 0.0187 27.6129 2
425_3 POPU.TRE 9 0.0718 30.9943 2
425_3 POPU.TRE 10 0.0001 0.0001 2
425_3 QUER.RUB 1 0.355 239.5794 2.65
425_3 QUER.RUB 2 0.5 66.3541 2
425_3 QUER.RUB 3 0.1435 490.555 2
425_3 QUER.RUB 4 0.1435 60.5084 2
425_3 QUER.RUB 5 0.0374 1048.0276 2
425_3 QUER.RUB 6 0.015 3053.374 2.65
425_3 QUER.RUB 7 0.0033 7822.8373 1
425_3 QUER.RUB 8 0.0187 893.9425 2
425_3 QUER.RUB 9 0.0718 191.7069 2
425_3 QUER.RUB 10 0.0001 0.0001 2
425_3 THUJ.SPP.ALL 1 0.355 85.395 2.65
425_3 THUJ.SPP.ALL 2 0.5 37.0908 2
425_3 THUJ.SPP.ALL 3 0.1435 52.0662 2
425_3 THUJ.SPP.ALL 4 0.1435 26.0565 2
425_3 THUJ.SPP.ALL 5 0.0374 70.4335 2
425_3 THUJ.SPP.ALL 6 0.015 469.1581 2.65
425_3 THUJ.SPP.ALL 7 0.0033 1695.4062 1
425_3 THUJ.SPP.ALL 8 0.0187 51.5225 2
425_3 THUJ.SPP.ALL 9 0.0718 14.8087 2
425_3 THUJ.SPP.ALL 10 0.0001 0.0001 2
425_3 TSUG.CAN 1 0.355 73.5771 2.65
425_3 TSUG.CAN 2 0.5 35.3007 2
425_3 TSUG.CAN 3 0.1435 31.4501 2
425_3 TSUG.CAN 4 0.1435 24.9004 2
425_3 TSUG.CAN 5 0.0374 33.2956 2
425_3 TSUG.CAN 6 0.015 371.8516 2.65
425_3 TSUG.CAN 7 0.0033 1555.3839 1
425_3 TSUG.CAN 8 0.0187 15.535 2
425_3 TSUG.CAN 9 0.0718 3.3189 2
425_3 TSUG.CAN 10 0.0001 0.0001 2
425_4 ABIE.BAL 1 0.355 7.4005 2.65
425_4 ABIE.BAL 2 0.5 3.5403 2
425_4 ABIE.BAL 3 0.1435 2.5372 2
425_4 ABIE.BAL 4 0.1435 2.5141 2
425_4 ABIE.BAL 5 0.0374 0.0307 2
425_4 ABIE.BAL 6 0.015 34.8084 2.65
425_4 ABIE.BAL 7 0.0033 163.5715 1
425_4 ABIE.BAL 8 0.0187 0.0125 2
425_4 ABIE.BAL 9 0.0718 0.0052 2
425_4 ABIE.BAL 10 0.0001 0.0001 2
425_4 ACER.RUB 1 0.355 34.6236 2.65
425_4 ACER.RUB 2 0.5 16.9619 2
425_4 ACER.RUB 3 0.1435 13.43 2
425_4 ACER.RUB 4 0.1435 12.1274 2
425_4 ACER.RUB 5 0.0374 0.6205 2
425_4 ACER.RUB 6 0.015 161.5745 2.65
425_4 ACER.RUB 7 0.0033 756.5593 1
425_4 ACER.RUB 8 0.0187 0.6272 2
425_4 ACER.RUB 9 0.0718 0.5274 2
425_4 ACER.RUB 10 0.0001 0.0001 2
425_4 ACER.SAH 1 0.355 141.7463 2.65
425_4 ACER.SAH 2 0.5 68.1178 2
425_4 ACER.SAH 3 0.1435 74.1667 2
425_4 ACER.SAH 4 0.1435 49.947 2
425_4 ACER.SAH 5 0.0374 66.4633 2
425_4 ACER.SAH 6 0.015 897.126 2.65
425_4 ACER.SAH 7 0.0033 3561.8086 1
425_4 ACER.SAH 8 0.0187 42.3346 2
425_4 ACER.SAH 9 0.0718 10.2067 2
425_4 ACER.SAH 10 0.0001 0.0001 2
425_4 BETU.ALL 1 0.355 85.2319 2.65
425_4 BETU.ALL 2 0.5 42.1727 2
425_4 BETU.ALL 3 0.1435 33.6367 2
425_4 BETU.ALL 4 0.1435 29.2651 2
425_4 BETU.ALL 5 0.0374 5.4953 2
425_4 BETU.ALL 6 0.015 379.5396 2.65
425_4 BETU.ALL 7 0.0033 1718.8488 1
425_4 BETU.ALL 8 0.0187 5.5925 2
425_4 BETU.ALL 9 0.0718 2.0538 2
425_4 BETU.ALL 10 0.0001 0.0001 2
425_4 BETU.PAP 1 0.355 32.6497 2.65
425_4 BETU.PAP 2 0.5 15.9196 2
425_4 BETU.PAP 3 0.1435 11.7351 2
425_4 BETU.PAP 4 0.1435 11.1488 2
425_4 BETU.PAP 5 0.0374 0.1886 2
425_4 BETU.PAP 6 0.015 140.3339 2.65
425_4 BETU.PAP 7 0.0033 665.2114 1
425_4 BETU.PAP 8 0.0187 0.2328 2
425_4 BETU.PAP 9 0.0718 0.1868 2
425_4 BETU.PAP 10 0.0001 0.0001 2
425_4 FAGU.GRA 1 0.355 122.8892 2.65
425_4 FAGU.GRA 2 0.5 44.401 2
425_4 FAGU.GRA 3 0.1435 170.6961 2
425_4 FAGU.GRA 4 0.1435 36.3447 2
425_4 FAGU.GRA 5 0.0374 330.6076 2
425_4 FAGU.GRA 6 0.015 1341.1599 2.65
425_4 FAGU.GRA 7 0.0033 3996.5706 1
425_4 FAGU.GRA 8 0.0187 295.5476 2
425_4 FAGU.GRA 9 0.0718 60.7914 2
425_4 FAGU.GRA 10 0.0001 0.0001 2
425_4 LARI.LAR 1 0.355 25.0587 2.65
425_4 LARI.LAR 2 0.5 12.0199 2
425_4 LARI.LAR 3 0.1435 11.4068 2
425_4 LARI.LAR 4 0.1435 8.3182 2
425_4 LARI.LAR 5 0.0374 0.1533 2
425_4 LARI.LAR 6 0.015 104.7728 2.65
425_4 LARI.LAR 7 0.0033 448.9524 1
425_4 LARI.LAR 8 0.0187 0.1712 2
425_4 LARI.LAR 9 0.0718 2.1802 2
425_4 LARI.LAR 10 0.0001 0.0001 2
425_4 PICE.GLA 1 0.355 215.9243 2.65
425_4 PICE.GLA 2 0.5 64.9483 2
425_4 PICE.GLA 3 0.1435 273.6336 2
425_4 PICE.GLA 4 0.1435 51.7707 2
425_4 PICE.GLA 5 0.0374 613.3208 2
425_4 PICE.GLA 6 0.015 1876.2758 2.65
425_4 PICE.GLA 7 0.0033 5111.995 1
425_4 PICE.GLA 8 0.0187 519.6545 2
425_4 PICE.GLA 9 0.0718 121.504 2
425_4 PICE.GLA 10 0.0001 0.0001 2
425_4 PICE.MAR 1 0.355 68.4185 2.65
425_4 PICE.MAR 2 0.5 21.8138 2
425_4 PICE.MAR 3 0.1435 73.8891 2
425_4 PICE.MAR 4 0.1435 16.688 2
425_4 PICE.MAR 5 0.0374 139.4256 2
425_4 PICE.MAR 6 0.015 559.2268 2.65
425_4 PICE.MAR 7 0.0033 1605.4236 1
425_4 PICE.MAR 8 0.0187 104.9858 2
425_4 PICE.MAR 9 0.0718 34.7735 2
425_4 PICE.MAR 10 0.0001 0.0001 2
425_4 PICE.RUB 1 0.355 20.6621 2.65
425_4 PICE.RUB 2 0.5 10.1645 2
425_4 PICE.RUB 3 0.1435 7.178 2
425_4 PICE.RUB 4 0.1435 7.1126 2
425_4 PICE.RUB 5 0.0374 0.47 2
425_4 PICE.RUB 6 0.015 87.2535 2.65
425_4 PICE.RUB 7 0.0033 427.4887 1
425_4 PICE.RUB 8 0.0187 0.1113 2
425_4 PICE.RUB 9 0.0718 0.0256 2
425_4 PICE.RUB 10 0.0001 0.0001 2
425_4 PINU.BAN 1 0.355 171.0241 2.65
425_4 PINU.BAN 2 0.5 62.8893 2
425_4 PINU.BAN 3 0.1435 170.8949 2
425_4 PINU.BAN 4 0.1435 44.1164 2
425_4 PINU.BAN 5 0.0374 181.7234 2
425_4 PINU.BAN 6 0.015 1073.9141 2.65
425_4 PINU.BAN 7 0.0033 3024.0745 1
425_4 PINU.BAN 8 0.0187 121.8384 2
425_4 PINU.BAN 9 0.0718 81.5645 2
425_4 PINU.BAN 10 0.0001 0.0001 2
425_4 PINU.RES 1 0.355 3.337 2.65
425_4 PINU.RES 2 0.5 1.2378 2
425_4 PINU.RES 3 0.1435 10.6771 2
425_4 PINU.RES 4 0.1435 1.8994 2
425_4 PINU.RES 5 0.0374 34.7099 2
425_4 PINU.RES 6 0.015 161.9554 2.65
425_4 PINU.RES 7 0.0033 479.7857 1
425_4 PINU.RES 8 0.0187 15.9305 2
425_4 PINU.RES 9 0.0718 1.5828 2
425_4 PINU.RES 10 0.0001 0.0001 2
425_4 PINU.STR 1 0.355 100.8472 2.65
425_4 PINU.STR 2 0.5 45.7586 2
425_4 PINU.STR 3 0.1435 59.7805 2
425_4 PINU.STR 4 0.1435 32.6141 2
425_4 PINU.STR 5 0.0374 71.6135 2
425_4 PINU.STR 6 0.015 572.1891 2.65
425_4 PINU.STR 7 0.0033 2128.5418 1
425_4 PINU.STR 8 0.0187 47.4065 2
425_4 PINU.STR 9 0.0718 14.7026 2
425_4 PINU.STR 10 0.0001 0.0001 2
425_4 POPU.TRE 1 0.355 108.6178 2.65
425_4 POPU.TRE 2 0.5 48.2199 2
425_4 POPU.TRE 3 0.1435 71.0899 2
425_4 POPU.TRE 4 0.1435 34.4509 2
425_4 POPU.TRE 5 0.0374 33.3423 2
425_4 POPU.TRE 6 0.015 607.7043 2.65
425_4 POPU.TRE 7 0.0033 2219.5191 1
425_4 POPU.TRE 8 0.0187 34.2667 2
425_4 POPU.TRE 9 0.0718 17.1381 2
425_4 POPU.TRE 10 0.0001 0.0001 2
425_4 QUER.RUB 1 0.355 125.0624 2.65
425_4 QUER.RUB 2 0.5 30.6443 2
425_4 QUER.RUB 3 0.1435 370.1346 2
425_4 QUER.RUB 4 0.1435 38.2289 2
425_4 QUER.RUB 5 0.0374 1086.0472 2
425_4 QUER.RUB 6 0.015 2794.0864 2.65
425_4 QUER.RUB 7 0.0033 7275.9851 1
425_4 QUER.RUB 8 0.0187 826.1159 2
425_4 QUER.RUB 9 0.0718 127.4449 2
425_4 QUER.RUB 10 0.0001 0.0001 2
425_4 THUJ.SPP.ALL 1 0.355 68.5913 2.65
425_4 THUJ.SPP.ALL 2 0.5 30.9654 2
425_4 THUJ.SPP.ALL 3 0.1435 38.8961 2
425_4 THUJ.SPP.ALL 4 0.1435 21.898 2
425_4 THUJ.SPP.ALL 5 0.0374 51.9919 2
425_4 THUJ.SPP.ALL 6 0.015 380.6824 2.65
425_4 THUJ.SPP.ALL 7 0.0033 1453.7619 1
425_4 THUJ.SPP.ALL 8 0.0187 37.1931 2
425_4 THUJ.SPP.ALL 9 0.0718 9.8352 2
425_4 THUJ.SPP.ALL 10 0.0001 0.0001 2
425_4 TSUG.CAN 1 0.355 85.7408 2.65
425_4 TSUG.CAN 2 0.5 41.6116 2
425_4 TSUG.CAN 3 0.1435 36.9097 2
425_4 TSUG.CAN 4 0.1435 29.9762 2
425_4 TSUG.CAN 5 0.0374 46.4641 2
425_4 TSUG.CAN 6 0.015 473.8894 2.65
425_4 TSUG.CAN 7 0.0033 1999.5057 1
425_4 TSUG.CAN 8 0.0187 20.3662 2
425_4 TSUG.CAN 9 0.0718 3.3316 2
425_4 TSUG.CAN 10 0.0001 0.0001 2
425_5 ABIE.BAL 1 0.355 8.8376 2.65
425_5 ABIE.BAL 2 0.5 4.1656 2
425_5 ABIE.BAL 3 0.1435 3.0647 2
425_5 ABIE.BAL 4 0.1435 2.9221 2
425_5 ABIE.BAL 5 0.0374 0.2184 2
425_5 ABIE.BAL 6 0.015 40.3194 2.65
425_5 ABIE.BAL 7 0.0033 178.1256 1
425_5 ABIE.BAL 8 0.0187 0.1251 2
425_5 ABIE.BAL 9 0.0718 0.0565 2
425_5 ABIE.BAL 10 0.0001 0.0001 2
425_5 ACER.RUB 1 0.355 38.8932 2.65
425_5 ACER.RUB 2 0.5 18.5167 2
425_5 ACER.RUB 3 0.1435 16.5617 2
425_5 ACER.RUB 4 0.1435 13.0779 2
425_5 ACER.RUB 5 0.0374 1.6394 2
425_5 ACER.RUB 6 0.015 178.9635 2.65
425_5 ACER.RUB 7 0.0033 776.1382 1
425_5 ACER.RUB 8 0.0187 1.7491 2
425_5 ACER.RUB 9 0.0718 1.3575 2
425_5 ACER.RUB 10 0.0001 0.0001 2
425_5 ACER.SAH 1 0.355 128.933 2.65
425_5 ACER.SAH 2 0.5 59.7404 2
425_5 ACER.SAH 3 0.1435 73.2255 2
425_5 ACER.SAH 4 0.1435 42.9737 2
425_5 ACER.SAH 5 0.0374 60.3298 2
425_5 ACER.SAH 6 0.015 728.4418 2.65
425_5 ACER.SAH 7 0.0033 2803.5236 1
425_5 ACER.SAH 8 0.0187 42.0316 2
425_5 ACER.SAH 9 0.0718 14.6552 2
425_5 ACER.SAH 10 0.0001 0.0001 2
425_5 BETU.ALL 1 0.355 86.3055 2.65
425_5 BETU.ALL 2 0.5 41.8403 2
425_5 BETU.ALL 3 0.1435 34.9803 2
425_5 BETU.ALL 4 0.1435 28.6152 2
425_5 BETU.ALL 5 0.0374 4.887 2
425_5 BETU.ALL 6 0.015 371.1226 2.65
425_5 BETU.ALL 7 0.0033 1615.4652 1
425_5 BETU.ALL 8 0.0187 5.0155 2
425_5 BETU.ALL 9 0.0718 3.1615 2
425_5 BETU.ALL 10 0.0001 0.0001 2
425_5 BETU.PAP 1 0.355 33.3868 2.65
425_5 BETU.PAP 2 0.5 16.1135 2
425_5 BETU.PAP 3 0.1435 11.7972 2
425_5 BETU.PAP 4 0.1435 11.1151 2
425_5 BETU.PAP 5 0.0374 0.0596 2
425_5 BETU.PAP 6 0.015 138.5635 2.65
425_5 BETU.PAP 7 0.0033 628.312 1
425_5 BETU.PAP 8 0.0187 0.0706 2
425_5 BETU.PAP 9 0.0718 0.2579 2
425_5 BETU.PAP 10 0.0001 0.0001 2
425_5 FAGU.GRA 1 0.355 123.5482 2.65
425_5 FAGU.GRA 2 0.5 43.9884 2
425_5 FAGU.GRA 3 0.1435 169.9432 2
425_5 FAGU.GRA 4 0.1435 36.2259 2
425_5 FAGU.GRA 5 0.0374 314.3622 2
425_5 FAGU.GRA 6 0.015 1246.1441 2.65
425_5 FAGU.GRA 7 0.0033 3698.0135 1
425_5 FAGU.GRA 8 0.0187 269.772 2
425_5 FAGU.GRA 9 0.0718 57.8383 2
425_5 FAGU.GRA 10 0.0001 0.0001 2
425_5 LARI.LAR 1 0.355 31.4686 2.65
425_5 LARI.LAR 2 0.5 15.1029 2
425_5 LARI.LAR 3 0.1435 12.9557 2
425_5 LARI.LAR 4 0.1435 10.2726 2
425_5 LARI.LAR 5 0.0374 0.2907 2
425_5 LARI.LAR 6 0.015 128.7498 2.65
425_5 LARI.LAR 7 0.0033 541.1289 1
425_5 LARI.LAR 8 0.0187 0.2045 2
425_5 LARI.LAR 9 0.0718 1.7442 2
425_5 LARI.LAR 10 0.0001 0.0001 2
425_5 PICE.GLA 1 0.355 260.2819 2.65
425_5 PICE.GLA 2 0.5 74.0103 2
425_5 PICE.GLA 3 0.1435 328.3435 2
425_5 PICE.GLA 4 0.1435 57.4327 2
425_5 PICE.GLA 5 0.0374 676.4299 2
425_5 PICE.GLA 6 0.015 2050.2851 2.65
425_5 PICE.GLA 7 0.0033 5357.5565 1
425_5 PICE.GLA 8 0.0187 562.2921 2
425_5 PICE.GLA 9 0.0718 148.1595 2
425_5 PICE.GLA 10 0.0001 0.0001 2
425_5 PICE.MAR 1 0.355 78.3782 2.65
425_5 PICE.MAR 2 0.5 23.3517 2
425_5 PICE.MAR 3 0.1435 84.5421 2
425_5 PICE.MAR 4 0.1435 18.0798 2
425_5 PICE.MAR 5 0.0374 148.0654 2
425_5 PICE.MAR 6 0.015 605.65 2.65
425_5 PICE.MAR 7 0.0033 1706.6608 1
425_5 PICE.MAR 8 0.0187 106.187 2
425_5 PICE.MAR 9 0.0718 40.4299 2
425_5 PICE.MAR 10 0.0001 0.0001 2
425_5 PICE.RUB 1 0.355 20.8193 2.65
425_5 PICE.RUB 2 0.5 10.0945 2
425_5 PICE.RUB 3 0.1435 7.1642 2
425_5 PICE.RUB 4 0.1435 6.9513 2
425_5 PICE.RUB 5 0.0374 0.7686 2
425_5 PICE.RUB 6 0.015 84.4026 2.65
425_5 PICE.RUB 7 0.0033 395.5665 1
425_5 PICE.RUB 8 0.0187 0.3101 2
425_5 PICE.RUB 9 0.0718 0.1011 2
425_5 PICE.RUB 10 0.0001 0.0001 2
425_5 PINU.BAN 1 0.355 216.2091 2.65
425_5 PINU.BAN 2 0.5 83.1261 2
425_5 PINU.BAN 3 0.1435 172.9518 2
425_5 PINU.BAN 4 0.1435 58.3695 2
425_5 PINU.BAN 5 0.0374 229.7 2
425_5 PINU.BAN 6 0.015 1350.3341 2.65
425_5 PINU.BAN 7 0.0033 4083.3104 1
425_5 PINU.BAN 8 0.0187 126.8169 2
425_5 PINU.BAN 9 0.0718 71.9512 2
425_5 PINU.BAN 10 0.0001 0.0001 2
425_5 PINU.RES 1 0.355 10.3476 2.65
425_5 PINU.RES 2 0.5 2.3823 2
425_5 PINU.RES 3 0.1435 19.0524 2
425_5 PINU.RES 4 0.1435 2.5355 2
425_5 PINU.RES 5 0.0374 43.8066 2
425_5 PINU.RES 6 0.015 178.6014 2.65
425_5 PINU.RES 7 0.0033 486.8815 1
425_5 PINU.RES 8 0.0187 23.485 2
425_5 PINU.RES 9 0.0718 7.7686 2
425_5 PINU.RES 10 0.0001 0.0001 2
425_5 PINU.STR 1 0.355 102.8384 2.65
425_5 PINU.STR 2 0.5 46.9116 2
425_5 PINU.STR 3 0.1435 54.31 2
425_5 PINU.STR 4 0.1435 32.6847 2
425_5 PINU.STR 5 0.0374 60.6415 2
425_5 PINU.STR 6 0.015 531.799 2.65
425_5 PINU.STR 7 0.0033 2002.3596 1
425_5 PINU.STR 8 0.0187 35.1427 2
425_5 PINU.STR 9 0.0718 11.6628 2
425_5 PINU.STR 10 0.0001 0.0001 2
425_5 POPU.TRE 1 0.355 124.457 2.65
425_5 POPU.TRE 2 0.5 53.2533 2
425_5 POPU.TRE 3 0.1435 84.6806 2
425_5 POPU.TRE 4 0.1435 37.3587 2
425_5 POPU.TRE 5 0.0374 34.3619 2
425_5 POPU.TRE 6 0.015 666.1922 2.65
425_5 POPU.TRE 7 0.0033 2320.1555 1
425_5 POPU.TRE 8 0.0187 35.1791 2
425_5 POPU.TRE 9 0.0718 21.2738 2
425_5 POPU.TRE 10 0.0001 0.0001 2
425_5 QUER.RUB 1 0.355 211.5044 2.65
425_5 QUER.RUB 2 0.5 55.3456 2
425_5 QUER.RUB 3 0.1435 461.8476 2
425_5 QUER.RUB 4 0.1435 52.5825 2
425_5 QUER.RUB 5 0.0374 1006.7887 2
425_5 QUER.RUB 6 0.015 2825.3901 2.65
425_5 QUER.RUB 7 0.0033 7124.644 1
425_5 QUER.RUB 8 0.0187 835.4374 2
425_5 QUER.RUB 9 0.0718 177.629 2
425_5 QUER.RUB 10 0.0001 0.0001 2
425_5 THUJ.SPP.ALL 1 0.355 85.5792 2.65
425_5 THUJ.SPP.ALL 2 0.5 36.5275 2
425_5 THUJ.SPP.ALL 3 0.1435 53.0963 2
425_5 THUJ.SPP.ALL 4 0.1435 25.483 2
425_5 THUJ.SPP.ALL 5 0.0374 72.5226 2
425_5 THUJ.SPP.ALL 6 0.015 464.4918 2.65
425_5 THUJ.SPP.ALL 7 0.0033 1648.3668 1
425_5 THUJ.SPP.ALL 8 0.0187 53.0532 2
425_5 THUJ.SPP.ALL 9 0.0718 15.926 2
425_5 THUJ.SPP.ALL 10 0.0001 0.0001 2
425_5 TSUG.CAN 1 0.355 72.3493 2.65
425_5 TSUG.CAN 2 0.5 34.7374 2
425_5 TSUG.CAN 3 0.1435 30.0363 2
425_5 TSUG.CAN 4 0.1435 24.403 2
425_5 TSUG.CAN 5 0.0374 28.1768 2
425_5 TSUG.CAN 6 0.015 355.9019 2.65
425_5 TSUG.CAN 7 0.0033 1498.822 1
425_5 TSUG.CAN 8 0.0187 12.1097 2
425_5 TSUG.CAN 9 0.0718 2.8887 2
425_5 TSUG.CAN 10 0.0001 0.0001 2
426_1 ABIE.BAL 1 0.355 10.4561 2.65
426_1 ABIE.BAL 2 0.5 4.9862 2
426_1 ABIE.BAL 3 0.1435 3.7977 2
426_1 ABIE.BAL 4 0.1435 3.5162 2
426_1 ABIE.BAL 5 0.0374 0.5243 2
426_1 ABIE.BAL 6 0.015 48.4866 2.65
426_1 ABIE.BAL 7 0.0033 213.8333 1
426_1 ABIE.BAL 8 0.0187 0.3421 2
426_1 ABIE.BAL 9 0.0718 0.1134 2
426_1 ABIE.BAL 10 0.0001 0.0001 2
426_1 ACER.RUB 1 0.355 39.7877 2.65
426_1 ACER.RUB 2 0.5 19.1366 2
426_1 ACER.RUB 3 0.1435 18.222 2
426_1 ACER.RUB 4 0.1435 13.7378 2
426_1 ACER.RUB 5 0.0374 2.3467 2
426_1 ACER.RUB 6 0.015 190.4164 2.65
426_1 ACER.RUB 7 0.0033 810.6079 1
426_1 ACER.RUB 8 0.0187 2.5009 2
426_1 ACER.RUB 9 0.0718 1.7855 2
426_1 ACER.RUB 10 0.0001 0.0001 2
426_1 ACER.SAH 1 0.355 142.0718 2.65
426_1 ACER.SAH 2 0.5 64.6816 2
426_1 ACER.SAH 3 0.1435 105.0425 2
426_1 ACER.SAH 4 0.1435 47.3544 2
426_1 ACER.SAH 5 0.0374 105.2391 2
426_1 ACER.SAH 6 0.015 944.4222 2.65
426_1 ACER.SAH 7 0.0033 3314.532 1
426_1 ACER.SAH 8 0.0187 82.06 2
426_1 ACER.SAH 9 0.0718 22.937 2
426_1 ACER.SAH 10 0.0001 0.0001 2
426_1 BETU.ALL 1 0.355 77.3666 2.65
426_1 BETU.ALL 2 0.5 37.0085 2
426_1 BETU.ALL 3 0.1435 36.2195 2
426_1 BETU.ALL 4 0.1435 25.6791 2
426_1 BETU.ALL 5 0.0374 9.2901 2
426_1 BETU.ALL 6 0.015 357.3876 2.65
426_1 BETU.ALL 7 0.0033 1481.7327 1
426_1 BETU.ALL 8 0.0187 10.6125 2
426_1 BETU.ALL 9 0.0718 5.4629 2
426_1 BETU.ALL 10 0.0001 0.0001 2
426_1 BETU.PAP 1 0.355 34.7167 2.65
426_1 BETU.PAP 2 0.5 16.8469 2
426_1 BETU.PAP 3 0.1435 13.2483 2
426_1 BETU.PAP 4 0.1435 11.6902 2
426_1 BETU.PAP 5 0.0374 0.5755 2
426_1 BETU.PAP 6 0.015 147.6254 2.65
426_1 BETU.PAP 7 0.0033 652.3042 1
426_1 BETU.PAP 8 0.0187 0.7036 2
426_1 BETU.PAP 9 0.0718 0.6181 2
426_1 BETU.PAP 10 0.0001 0.0001 2
426_1 FAGU.GRA 1 0.355 110.7498 2.65
426_1 FAGU.GRA 2 0.5 40.9231 2
426_1 FAGU.GRA 3 0.1435 145.0392 2
426_1 FAGU.GRA 4 0.1435 33.522 2
426_1 FAGU.GRA 5 0.0374 241.5782 2
426_1 FAGU.GRA 6 0.015 999.9193 2.65
426_1 FAGU.GRA 7 0.0033 3014.9212 1
426_1 FAGU.GRA 8 0.0187 217.0223 2
426_1 FAGU.GRA 9 0.0718 48.3185 2
426_1 FAGU.GRA 10 0.0001 0.0001 2
426_1 LARI.LAR 1 0.355 29.5459 2.65
426_1 LARI.LAR 2 0.5 14.4633 2
426_1 LARI.LAR 3 0.1435 10.136 2
426_1 LARI.LAR 4 0.1435 9.9682 2
426_1 LARI.LAR 5 0.0374 0.0418 2
426_1 LARI.LAR 6 0.015 119.7775 2.65
426_1 LARI.LAR 7 0.0033 515.3311 1
426_1 LARI.LAR 8 0.0187 0.0169 2
426_1 LARI.LAR 9 0.0718 0.0024 2
426_1 LARI.LAR 10 0.0001 0.0001 2
426_1 PICE.GLA 1 0.355 293.9388 2.65
426_1 PICE.GLA 2 0.5 79.6017 2
426_1 PICE.GLA 3 0.1435 385.8983 2
426_1 PICE.GLA 4 0.1435 61.157 2
426_1 PICE.GLA 5 0.0374 699.7322 2
426_1 PICE.GLA 6 0.015 2144.2225 2.65
426_1 PICE.GLA 7 0.0033 5399.2928 1
426_1 PICE.GLA 8 0.0187 614.4209 2
426_1 PICE.GLA 9 0.0718 185.2449 2
426_1 PICE.GLA 10 0.0001 0.0001 2
426_1 PICE.MAR 1 0.355 51.9719 2.65
426_1 PICE.MAR 2 0.5 14.1996 2
