ecoregion species DOMpool DecayRate AmountT0 Q10
419_3 PICE.GLA 1 0.355 320.5478 2.65
419_3 PICE.GLA 2 0.5 87.1367 2
419_3 PICE.GLA 3 0.1435 392.1456 2
419_3 PICE.GLA 4 0.1435 64.4682 2
419_3 PICE.GLA 5 0.0374 722.3597 2
419_3 PICE.GLA 6 0.015 2195.6168 2.65
419_3 PICE.GLA 7 0.0033 5538.0013 1
419_3 PICE.GLA 8 0.0187 630.0722 2
419_3 PICE.GLA 9 0.0718 185.3084 2
419_3 PICE.GLA 10 0.0001 0.0001 2
419_3 PICE.MAR 1 0.355 144.5789 2.65
419_3 PICE.MAR 2 0.5 53.6207 2
419_3 PICE.MAR 3 0.1435 132.4783 2
419_3 PICE.MAR 4 0.1435 38.9405 2
419_3 PICE.MAR 5 0.0374 196.1684 2
419_3 PICE.MAR 6 0.015 921.4056 2.65
419_3 PICE.MAR 7 0.0033 2811.5693 1
419_3 PICE.MAR 8 0.0187 148.8262 2
419_3 PICE.MAR 9 0.0718 50.5927 2
419_3 PICE.MAR 10 0.0001 0.0001 2
419_3 PICE.RUB 1 0.355 25.9344 2.65
419_3 PICE.RUB 2 0.5 12.6233 2
419_3 PICE.RUB 3 0.1435 8.9848 2
419_3 PICE.RUB 4 0.1435 8.4634 2
419_3 PICE.RUB 5 0.0374 1.6323 2
419_3 PICE.RUB 6 0.015 103.4365 2.65
419_3 PICE.RUB 7 0.0033 447.1417 1
419_3 PICE.RUB 8 0.0187 0.5408 2
419_3 PICE.RUB 9 0.0718 0.0567 2
419_3 PICE.RUB 10 0.0001 0.0001 2
419_3 PINU.BAN 1 0.355 157.9611 2.65
419_3 PINU.BAN 2 0.5 67.3297 2
419_3 PINU.BAN 3 0.1435 122.9413 2
419_3 PINU.BAN 4 0.1435 49.6124 2
419_3 PINU.BAN 5 0.0374 205.8939 2
419_3 PINU.BAN 6 0.015 1152.8327 2.65
419_3 PINU.BAN 7 0.0033 3653.8227 1
419_3 PINU.BAN 8 0.0187 117.2907 2
419_3 PINU.BAN 9 0.0718 30.9632 2
419_3 PINU.BAN 10 0.0001 0.0001 2
419_3 PINU.RES 1 0.355 32.6692 2.65
419_3 PINU.RES 2 0.5 11.8816 2
419_3 PINU.RES 3 0.1435 44.6462 2
419_3 PINU.RES 4 0.1435 7.9183 2
419_3 PINU.RES 5 0.0374 60.561 2
419_3 PINU.RES 6 0.015 253.9724 2.65
419_3 PINU.RES 7 0.0033 616.9215 1
419_3 PINU.RES 8 0.0187 39.7804 2
419_3 PINU.RES 9 0.0718 16.8047 2
419_3 PINU.RES 10 0.0001 0.0001 2
419_3 PINU.STR 1 0.355 120.787 2.65
419_3 PINU.STR 2 0.5 54.9847 2
419_3 PINU.STR 3 0.1435 67.1679 2
419_3 PINU.STR 4 0.1435 38.1331 2
419_3 PINU.STR 5 0.0374 94.5292 2
419_3 PINU.STR 6 0.015 718.4174 2.65
419_3 PINU.STR 7 0.0033 2622.9637 1
419_3 PINU.STR 8 0.0187 38.0812 2
419_3 PINU.STR 9 0.0718 14.7533 2
419_3 PINU.STR 10 0.0001 0.0001 2
419_3 POPU.TRE 1 0.355 97.6727 2.65
419_3 POPU.TRE 2 0.5 42.7714 2
419_3 POPU.TRE 3 0.1435 62.6414 2
419_3 POPU.TRE 4 0.1435 31.3594 2
419_3 POPU.TRE 5 0.0374 30.9004 2
419_3 POPU.TRE 6 0.015 534.1234 2.65
419_3 POPU.TRE 7 0.0033 1955.715 1
419_3 POPU.TRE 8 0.0187 34.6198 2
419_3 POPU.TRE 9 0.0718 15.052 2
419_3 POPU.TRE 10 0.0001 0.0001 2
419_3 QUER.RUB 1 0.355 395.5038 2.65
419_3 QUER.RUB 2 0.5 91.8143 2
419_3 QUER.RUB 3 0.1435 728.158 2
419_3 QUER.RUB 4 0.1435 61.363 2
419_3 QUER.RUB 5 0.0374 569.1348 2
419_3 QUER.RUB 6 0.015 2473.9057 2.65
419_3 QUER.RUB 7 0.0033 5342.949 1
419_3 QUER.RUB 8 0.0187 628.7055 2
419_3 QUER.RUB 9 0.0718 415.758 2
419_3 QUER.RUB 10 0.0001 0.0001 2
419_3 THUJ.SPP.ALL 1 0.355 51.6648 2.65
419_3 THUJ.SPP.ALL 2 0.5 22.1444 2
419_3 THUJ.SPP.ALL 3 0.1435 29.5804 2
419_3 THUJ.SPP.ALL 4 0.1435 15.859 2
419_3 THUJ.SPP.ALL 5 0.0374 25.4021 2
419_3 THUJ.SPP.ALL 6 0.015 248.2816 2.65
419_3 THUJ.SPP.ALL 7 0.0033 962.4537 1
419_3 THUJ.SPP.ALL 8 0.0187 20.5317 2
419_3 THUJ.SPP.ALL 9 0.0718 8.4337 2
419_3 THUJ.SPP.ALL 10 0.0001 0.0001 2
419_3 TSUG.CAN 1 0.355 69.9591 2.65
419_3 TSUG.CAN 2 0.5 26.3341 2
419_3 TSUG.CAN 3 0.1435 42.4156 2
419_3 TSUG.CAN 4 0.1435 17.2171 2
419_3 TSUG.CAN 5 0.0374 47.4181 2
419_3 TSUG.CAN 6 0.015 299.69 2.65
419_3 TSUG.CAN 7 0.0033 998.9082 1
419_3 TSUG.CAN 8 0.0187 38.6736 2
419_3 TSUG.CAN 9 0.0718 18.8269 2
419_3 TSUG.CAN 10 0.0001 0.0001 2
419_4 ABIE.BAL 1 0.355 7.9715 2.65
419_4 ABIE.BAL 2 0.5 3.6812 2
419_4 ABIE.BAL 3 0.1435 2.7713 2
419_4 ABIE.BAL 4 0.1435 2.6358 2
419_4 ABIE.BAL 5 0.0374 0.1698 2
419_4 ABIE.BAL 6 0.015 38.0747 2.65
419_4 ABIE.BAL 7 0.0033 164.175 1
419_4 ABIE.BAL 8 0.0187 0.0735 2
419_4 ABIE.BAL 9 0.0718 0.0498 2
419_4 ABIE.BAL 10 0.0001 0.0001 2
419_4 ACER.RUB 1 0.355 50.2475 2.65
419_4 ACER.RUB 2 0.5 22.7841 2
419_4 ACER.RUB 3 0.1435 31.4339 2
419_4 ACER.RUB 4 0.1435 16.0396 2
419_4 ACER.RUB 5 0.0374 12.1755 2
419_4 ACER.RUB 6 0.015 251.5179 2.65
419_4 ACER.RUB 7 0.0033 916.9826 1
419_4 ACER.RUB 8 0.0187 11.3926 2
419_4 ACER.RUB 9 0.0718 6.4525 2
419_4 ACER.RUB 10 0.0001 0.0001 2
419_4 ACER.SAH 1 0.355 55.3561 2.65
419_4 ACER.SAH 2 0.5 22.077 2
419_4 ACER.SAH 3 0.1435 56.6756 2
419_4 ACER.SAH 4 0.1435 16.5543 2
419_4 ACER.SAH 5 0.0374 79.2183 2
419_4 ACER.SAH 6 0.015 462.5208 2.65
419_4 ACER.SAH 7 0.0033 1475.7046 1
419_4 ACER.SAH 8 0.0187 63.7324 2
419_4 ACER.SAH 9 0.0718 18.361 2
419_4 ACER.SAH 10 0.0001 0.0001 2
419_4 BETU.ALL 1 0.355 103.0803 2.65
419_4 BETU.ALL 2 0.5 42.2768 2
419_4 BETU.ALL 3 0.1435 93.0528 2
419_4 BETU.ALL 4 0.1435 29.806 2
419_4 BETU.ALL 5 0.0374 76.7196 2
419_4 BETU.ALL 6 0.015 592.1662 2.65
419_4 BETU.ALL 7 0.0033 1925.8685 1
419_4 BETU.ALL 8 0.0187 81.8228 2
419_4 BETU.ALL 9 0.0718 29.8806 2
419_4 BETU.ALL 10 0.0001 0.0001 2
419_4 BETU.PAP 1 0.355 35.8457 2.65
419_4 BETU.PAP 2 0.5 17.1383 2
419_4 BETU.PAP 3 0.1435 14.5312 2
419_4 BETU.PAP 4 0.1435 11.7741 2
419_4 BETU.PAP 5 0.0374 0.5053 2
419_4 BETU.PAP 6 0.015 151.8498 2.65
419_4 BETU.PAP 7 0.0033 650.7096 1
419_4 BETU.PAP 8 0.0187 0.5874 2
419_4 BETU.PAP 9 0.0718 1.4493 2
419_4 BETU.PAP 10 0.0001 0.0001 2
419_4 FAGU.GRA 1 0.355 98.6334 2.65
419_4 FAGU.GRA 2 0.5 33.8486 2
419_4 FAGU.GRA 3 0.1435 143.4914 2
419_4 FAGU.GRA 4 0.1435 27.4963 2
419_4 FAGU.GRA 5 0.0374 213.3036 2
419_4 FAGU.GRA 6 0.015 922.4271 2.65
419_4 FAGU.GRA 7 0.0033 2632.5765 1
419_4 FAGU.GRA 8 0.0187 168.7926 2
419_4 FAGU.GRA 9 0.0718 52.5764 2
419_4 FAGU.GRA 10 0.0001 0.0001 2
419_4 LARI.LAR 1 0.355 18.3388 2.65
419_4 LARI.LAR 2 0.5 8.6288 2
419_4 LARI.LAR 3 0.1435 7.209 2
419_4 LARI.LAR 4 0.1435 5.7923 2
419_4 LARI.LAR 5 0.0374 0.0001 2
419_4 LARI.LAR 6 0.015 72.2245 2.65
419_4 LARI.LAR 7 0.0033 285.0868 1
419_4 LARI.LAR 8 0.0187 0.0001 2
419_4 LARI.LAR 9 0.0718 0.5379 2
419_4 LARI.LAR 10 0.0001 0.0001 2
419_4 PICE.GLA 1 0.355 267.0102 2.65
419_4 PICE.GLA 2 0.5 77.9614 2
419_4 PICE.GLA 3 0.1435 309.4279 2
419_4 PICE.GLA 4 0.1435 56.8931 2
419_4 PICE.GLA 5 0.0374 571.2565 2
419_4 PICE.GLA 6 0.015 1754.079 2.65
419_4 PICE.GLA 7 0.0033 4601.5456 1
419_4 PICE.GLA 8 0.0187 507.6182 2
419_4 PICE.GLA 9 0.0718 142.1647 2
419_4 PICE.GLA 10 0.0001 0.0001 2
419_4 PICE.MAR 1 0.355 157.9941 2.65
419_4 PICE.MAR 2 0.5 56.6348 2
419_4 PICE.MAR 3 0.1435 154.0539 2
419_4 PICE.MAR 4 0.1435 42.0159 2
419_4 PICE.MAR 5 0.0374 254.1391 2
419_4 PICE.MAR 6 0.015 1096.1838 2.65
419_4 PICE.MAR 7 0.0033 3239.7899 1
419_4 PICE.MAR 8 0.0187 185.8591 2
419_4 PICE.MAR 9 0.0718 59.792 2
419_4 PICE.MAR 10 0.0001 0.0001 2
419_4 PICE.RUB 1 0.355 24.9765 2.65
419_4 PICE.RUB 2 0.5 11.9332 2
419_4 PICE.RUB 3 0.1435 9.0142 2
419_4 PICE.RUB 4 0.1435 7.9975 2
419_4 PICE.RUB 5 0.0374 1.7239 2
419_4 PICE.RUB 6 0.015 97.3807 2.65
419_4 PICE.RUB 7 0.0033 419.3147 1
419_4 PICE.RUB 8 0.0187 0.7373 2
419_4 PICE.RUB 9 0.0718 0.6391 2
419_4 PICE.RUB 10 0.0001 0.0001 2
419_4 PINU.BAN 1 0.355 139.2646 2.65
419_4 PINU.BAN 2 0.5 62.791 2
419_4 PINU.BAN 3 0.1435 85.6195 2
419_4 PINU.BAN 4 0.1435 44.6679 2
419_4 PINU.BAN 5 0.0374 92.8527 2
419_4 PINU.BAN 6 0.015 929.5412 2.65
419_4 PINU.BAN 7 0.0033 3091.8378 1
419_4 PINU.BAN 8 0.0187 45.0002 2
419_4 PINU.BAN 9 0.0718 16.5565 2
419_4 PINU.BAN 10 0.0001 0.0001 2
419_4 PINU.RES 1 0.355 7.9174 2.65
419_4 PINU.RES 2 0.5 2.1539 2
419_4 PINU.RES 3 0.1435 22.717 2
419_4 PINU.RES 4 0.1435 2.6326 2
419_4 PINU.RES 5 0.0374 42.1939 2
419_4 PINU.RES 6 0.015 170.3486 2.65
419_4 PINU.RES 7 0.0033 422.7129 1
419_4 PINU.RES 8 0.0187 24.991 2
419_4 PINU.RES 9 0.0718 6.199 2
419_4 PINU.RES 10 0.0001 0.0001 2
419_4 PINU.STR 1 0.355 118.6033 2.65
419_4 PINU.STR 2 0.5 47.4618 2
419_4 PINU.STR 3 0.1435 79.1421 2
419_4 PINU.STR 4 0.1435 32.0174 2
419_4 PINU.STR 5 0.0374 87.0973 2
419_4 PINU.STR 6 0.015 603.2829 2.65
419_4 PINU.STR 7 0.0033 1998.9529 1
419_4 PINU.STR 8 0.0187 49.497 2
419_4 PINU.STR 9 0.0718 32.9272 2
419_4 PINU.STR 10 0.0001 0.0001 2
419_4 POPU.TRE 1 0.355 92.4654 2.65
419_4 POPU.TRE 2 0.5 39.6823 2
419_4 POPU.TRE 3 0.1435 65.9796 2
419_4 POPU.TRE 4 0.1435 29.1752 2
419_4 POPU.TRE 5 0.0374 29.4528 2
419_4 POPU.TRE 6 0.015 524.1932 2.65
419_4 POPU.TRE 7 0.0033 1851.2814 1
419_4 POPU.TRE 8 0.0187 32.0132 2
419_4 POPU.TRE 9 0.0718 18.0129 2
419_4 POPU.TRE 10 0.0001 0.0001 2
419_4 QUER.RUB 1 0.355 406.9145 2.65
419_4 QUER.RUB 2 0.5 101.4055 2
419_4 QUER.RUB 3 0.1435 629.245 2
419_4 QUER.RUB 4 0.1435 66.2985 2
419_4 QUER.RUB 5 0.0374 435.8561 2
419_4 QUER.RUB 6 0.015 1985.8278 2.65
419_4 QUER.RUB 7 0.0033 4459.3907 1
419_4 QUER.RUB 8 0.0187 475.8811 2
419_4 QUER.RUB 9 0.0718 406.6001 2
419_4 QUER.RUB 10 0.0001 0.0001 2
419_4 THUJ.SPP.ALL 1 0.355 50.3375 2.65
419_4 THUJ.SPP.ALL 2 0.5 22.2304 2
419_4 THUJ.SPP.ALL 3 0.1435 25.8197 2
419_4 THUJ.SPP.ALL 4 0.1435 16.0235 2
419_4 THUJ.SPP.ALL 5 0.0374 20.8111 2
419_4 THUJ.SPP.ALL 6 0.015 241.5012 2.65
419_4 THUJ.SPP.ALL 7 0.0033 970.9256 1
419_4 THUJ.SPP.ALL 8 0.0187 15.5301 2
419_4 THUJ.SPP.ALL 9 0.0718 6.0061 2
419_4 THUJ.SPP.ALL 10 0.0001 0.0001 2
419_4 TSUG.CAN 1 0.355 58.1348 2.65
419_4 TSUG.CAN 2 0.5 24.8133 2
419_4 TSUG.CAN 3 0.1435 35.4698 2
419_4 TSUG.CAN 4 0.1435 16.4085 2
419_4 TSUG.CAN 5 0.0374 41.5236 2
419_4 TSUG.CAN 6 0.015 271.5643 2.65
419_4 TSUG.CAN 7 0.0033 926.5714 1
419_4 TSUG.CAN 8 0.0187 32.1195 2
419_4 TSUG.CAN 9 0.0718 10.7166 2
419_4 TSUG.CAN 10 0.0001 0.0001 2
419_5 ABIE.BAL 1 0.355 10.1191 2.65
419_5 ABIE.BAL 2 0.5 4.6368 2
419_5 ABIE.BAL 3 0.1435 4.0921 2
419_5 ABIE.BAL 4 0.1435 3.3378 2
419_5 ABIE.BAL 5 0.0374 1.3011 2
419_5 ABIE.BAL 6 0.015 50.188 2.65
419_5 ABIE.BAL 7 0.0033 210.7396 1
419_5 ABIE.BAL 8 0.0187 0.8765 2
419_5 ABIE.BAL 9 0.0718 0.3678 2
419_5 ABIE.BAL 10 0.0001 0.0001 2
419_5 ACER.RUB 1 0.355 73.5134 2.65
419_5 ACER.RUB 2 0.5 28.8748 2
419_5 ACER.RUB 3 0.1435 82.1301 2
419_5 ACER.RUB 4 0.1435 20.9112 2
419_5 ACER.RUB 5 0.0374 59.9336 2
419_5 ACER.RUB 6 0.015 502.3674 2.65
419_5 ACER.RUB 7 0.0033 1476.6404 1
419_5 ACER.RUB 8 0.0187 62.3502 2
419_5 ACER.RUB 9 0.0718 27.3129 2
419_5 ACER.RUB 10 0.0001 0.0001 2
419_5 ACER.SAH 1 0.355 72.958 2.65
419_5 ACER.SAH 2 0.5 26.5179 2
419_5 ACER.SAH 3 0.1435 103.9275 2
419_5 ACER.SAH 4 0.1435 20.5906 2
419_5 ACER.SAH 5 0.0374 180.715 2
419_5 ACER.SAH 6 0.015 830.4331 2.65
419_5 ACER.SAH 7 0.0033 2372.0087 1
419_5 ACER.SAH 8 0.0187 132.4686 2
419_5 ACER.SAH 9 0.0718 36.7343 2
419_5 ACER.SAH 10 0.0001 0.0001 2
419_5 BETU.ALL 1 0.355 144.2193 2.65
419_5 BETU.ALL 2 0.5 51.1042 2
419_5 BETU.ALL 3 0.1435 180.2337 2
419_5 BETU.ALL 4 0.1435 36.6464 2
419_5 BETU.ALL 5 0.0374 180.736 2
419_5 BETU.ALL 6 0.015 1007.0407 2.65
419_5 BETU.ALL 7 0.0033 2820.305 1
419_5 BETU.ALL 8 0.0187 192.4037 2
419_5 BETU.ALL 9 0.0718 72.8818 2
419_5 BETU.ALL 10 0.0001 0.0001 2
419_5 BETU.PAP 1 0.355 46.9226 2.65
419_5 BETU.PAP 2 0.5 22.1225 2
419_5 BETU.PAP 3 0.1435 23.2165 2
419_5 BETU.PAP 4 0.1435 15.5272 2
419_5 BETU.PAP 5 0.0374 3.6473 2
419_5 BETU.PAP 6 0.015 226.2786 2.65
419_5 BETU.PAP 7 0.0033 914.4677 1
419_5 BETU.PAP 8 0.0187 3.7945 2
419_5 BETU.PAP 9 0.0718 3.5854 2
419_5 BETU.PAP 10 0.0001 0.0001 2
419_5 FAGU.GRA 1 0.355 134.6097 2.65
419_5 FAGU.GRA 2 0.5 38.73 2
419_5 FAGU.GRA 3 0.1435 221.9368 2
419_5 FAGU.GRA 4 0.1435 31.574 2
419_5 FAGU.GRA 5 0.0374 298.0919 2
419_5 FAGU.GRA 6 0.015 1203.3532 2.65
419_5 FAGU.GRA 7 0.0033 3240.081 1
419_5 FAGU.GRA 8 0.0187 272.3361 2
419_5 FAGU.GRA 9 0.0718 101.1641 2
419_5 FAGU.GRA 10 0.0001 0.0001 2
419_5 LARI.LAR 1 0.355 25.59 2.65
419_5 LARI.LAR 2 0.5 12.1212 2
419_5 LARI.LAR 3 0.1435 12.8829 2
419_5 LARI.LAR 4 0.1435 8.1842 2
419_5 LARI.LAR 5 0.0374 1.1674 2
419_5 LARI.LAR 6 0.015 111.7043 2.65
419_5 LARI.LAR 7 0.0033 428.5075 1
419_5 LARI.LAR 8 0.0187 0.6017 2
419_5 LARI.LAR 9 0.0718 2.2815 2
419_5 LARI.LAR 10 0.0001 0.0001 2
419_5 PICE.GLA 1 0.355 0.982 2.65
419_5 PICE.GLA 2 0.5 0.0413 2
419_5 PICE.GLA 3 0.1435 0.144 2
419_5 PICE.GLA 4 0.1435 0.0328 2
419_5 PICE.GLA 5 0.0374 0.2571 2
419_5 PICE.GLA 6 0.015 6.2169 2.65
419_5 PICE.GLA 7 0.0033 11.383 1
419_5 PICE.GLA 8 0.0187 0.2476 2
419_5 PICE.GLA 9 0.0718 0.0639 2
419_5 PICE.GLA 10 0.0001 0.0001 2
419_5 PICE.MAR 1 0.355 221.8734 2.65
419_5 PICE.MAR 2 0.5 68.8328 2
419_5 PICE.MAR 3 0.1435 256.4555 2
419_5 PICE.MAR 4 0.1435 51.4139 2
419_5 PICE.MAR 5 0.0374 486.8906 2
419_5 PICE.MAR 6 0.015 1620.2318 2.65
419_5 PICE.MAR 7 0.0033 4408.0037 1
419_5 PICE.MAR 8 0.0187 398.3476 2
419_5 PICE.MAR 9 0.0718 111.9432 2
419_5 PICE.MAR 10 0.0001 0.0001 2
419_5 PICE.RUB 1 0.355 37.8607 2.65
419_5 PICE.RUB 2 0.5 18.424 2
419_5 PICE.RUB 3 0.1435 13.9662 2
419_5 PICE.RUB 4 0.1435 12.4103 2
419_5 PICE.RUB 5 0.0374 5.8285 2
419_5 PICE.RUB 6 0.015 165.4725 2.65
419_5 PICE.RUB 7 0.0033 682.1503 1
419_5 PICE.RUB 8 0.0187 1.9671 2
419_5 PICE.RUB 9 0.0718 0.5589 2
419_5 PICE.RUB 10 0.0001 0.0001 2
419_5 PINU.BAN 1 0.355 213.8862 2.65
419_5 PINU.BAN 2 0.5 76.0502 2
419_5 PINU.BAN 3 0.1435 228.0062 2
419_5 PINU.BAN 4 0.1435 55.8582 2
419_5 PINU.BAN 5 0.0374 403.7168 2
419_5 PINU.BAN 6 0.015 1604.0593 2.65
419_5 PINU.BAN 7 0.0033 4458.8028 1
419_5 PINU.BAN 8 0.0187 292.5503 2
419_5 PINU.BAN 9 0.0718 86.5655 2
419_5 PINU.BAN 10 0.0001 0.0001 2
419_5 PINU.RES 1 0.355 16.4397 2.65
419_5 PINU.RES 2 0.5 2.4916 2
419_5 PINU.RES 3 0.1435 32.6781 2
419_5 PINU.RES 4 0.1435 2.934 2
419_5 PINU.RES 5 0.0374 92.4133 2
419_5 PINU.RES 6 0.015 339.4893 2.65
419_5 PINU.RES 7 0.0033 844.3569 1
419_5 PINU.RES 8 0.0187 45.1133 2
419_5 PINU.RES 9 0.0718 12.6555 2
419_5 PINU.RES 10 0.0001 0.0001 2
419_5 PINU.STR 1 0.355 210.1392 2.65
419_5 PINU.STR 2 0.5 65.4823 2
419_5 PINU.STR 3 0.1435 201.2253 2
419_5 PINU.STR 4 0.1435 44.6714 2
419_5 PINU.STR 5 0.0374 379.2326 2
419_5 PINU.STR 6 0.015 1269.0666 2.65
419_5 PINU.STR 7 0.0033 3525.2608 1
419_5 PINU.STR 8 0.0187 290.0818 2
419_5 PINU.STR 9 0.0718 104.626 2
419_5 PINU.STR 10 0.0001 0.0001 2
419_5 POPU.TRE 1 0.355 141.1914 2.65
419_5 POPU.TRE 2 0.5 49.6798 2
419_5 POPU.TRE 3 0.1435 182.5237 2
419_5 POPU.TRE 4 0.1435 39.2296 2
419_5 POPU.TRE 5 0.0374 169.7878 2
419_5 POPU.TRE 6 0.015 1121.2075 2.65
419_5 POPU.TRE 7 0.0033 3228.9119 1
419_5 POPU.TRE 8 0.0187 178.7112 2
419_5 POPU.TRE 9 0.0718 69.8507 2
419_5 POPU.TRE 10 0.0001 0.0001 2
419_5 QUER.RUB 1 0.355 472.2279 2.65
419_5 QUER.RUB 2 0.5 117.9052 2
419_5 QUER.RUB 3 0.1435 772.1513 2
419_5 QUER.RUB 4 0.1435 78.1608 2
419_5 QUER.RUB 5 0.0374 714.7682 2
419_5 QUER.RUB 6 0.015 2641.201 2.65
419_5 QUER.RUB 7 0.0033 5872.4457 1
419_5 QUER.RUB 8 0.0187 783.8766 2
419_5 QUER.RUB 9 0.0718 449.9212 2
419_5 QUER.RUB 10 0.0001 0.0001 2
419_5 THUJ.SPP.ALL 1 0.355 71.1242 2.65
419_5 THUJ.SPP.ALL 2 0.5 28.9335 2
419_5 THUJ.SPP.ALL 3 0.1435 47.5303 2
419_5 THUJ.SPP.ALL 4 0.1435 22.0119 2
419_5 THUJ.SPP.ALL 5 0.0374 70.5279 2
419_5 THUJ.SPP.ALL 6 0.015 429.7809 2.65
419_5 THUJ.SPP.ALL 7 0.0033 1527.7354 1
419_5 THUJ.SPP.ALL 8 0.0187 52.1278 2
419_5 THUJ.SPP.ALL 9 0.0718 14.6949 2
419_5 THUJ.SPP.ALL 10 0.0001 0.0001 2
419_5 TSUG.CAN 1 0.355 91.2123 2.65
419_5 TSUG.CAN 2 0.5 29.2519 2
419_5 TSUG.CAN 3 0.1435 72.6533 2
419_5 TSUG.CAN 4 0.1435 18.5899 2
419_5 TSUG.CAN 5 0.0374 88.8661 2
419_5 TSUG.CAN 6 0.015 389.5364 2.65
419_5 TSUG.CAN 7 0.0033 1070.0664 1
419_5 TSUG.CAN 8 0.0187 81.5889 2
419_5 TSUG.CAN 9 0.0718 40.0573 2
419_5 TSUG.CAN 10 0.0001 0.0001 2
422_1 ABIE.BAL 1 0.355 8.7001 2.65
422_1 ABIE.BAL 2 0.5 4.0885 2
422_1 ABIE.BAL 3 0.1435 3.0834 2
422_1 ABIE.BAL 4 0.1435 2.8918 2
422_1 ABIE.BAL 5 0.0374 0.2484 2
422_1 ABIE.BAL 6 0.015 41.3607 2.65
422_1 ABIE.BAL 7 0.0033 176.9472 1
422_1 ABIE.BAL 8 0.0187 0.0995 2
422_1 ABIE.BAL 9 0.0718 0.0551 2
422_1 ABIE.BAL 10 0.0001 0.0001 2
422_1 ACER.RUB 1 0.355 42.9071 2.65
422_1 ACER.RUB 2 0.5 19.5297 2
422_1 ACER.RUB 3 0.1435 26.3536 2
422_1 ACER.RUB 4 0.1435 13.7138 2
422_1 ACER.RUB 5 0.0374 7.3961 2
422_1 ACER.RUB 6 0.015 206.4718 2.65
422_1 ACER.RUB 7 0.0033 767.9834 1
422_1 ACER.RUB 8 0.0187 7.7806 2
422_1 ACER.RUB 9 0.0718 6.3097 2
422_1 ACER.RUB 10 0.0001 0.0001 2
422_1 ACER.SAH 1 0.355 75.4604 2.65
422_1 ACER.SAH 2 0.5 30.2473 2
422_1 ACER.SAH 3 0.1435 77.0543 2
422_1 ACER.SAH 4 0.1435 22.8117 2
422_1 ACER.SAH 5 0.0374 103.8865 2
422_1 ACER.SAH 6 0.015 602.7979 2.65
422_1 ACER.SAH 7 0.0033 1936.4873 1
422_1 ACER.SAH 8 0.0187 81.4553 2
422_1 ACER.SAH 9 0.0718 27.0324 2
422_1 ACER.SAH 10 0.0001 0.0001 2
422_1 BETU.ALL 1 0.355 94.7486 2.65
422_1 BETU.ALL 2 0.5 38.7662 2
422_1 BETU.ALL 3 0.1435 86.9842 2
422_1 BETU.ALL 4 0.1435 27.7441 2
422_1 BETU.ALL 5 0.0374 73.0145 2
422_1 BETU.ALL 6 0.015 547.1759 2.65
422_1 BETU.ALL 7 0.0033 1802.0785 1
422_1 BETU.ALL 8 0.0187 79.7694 2
422_1 BETU.ALL 9 0.0718 29.1488 2
422_1 BETU.ALL 10 0.0001 0.0001 2
422_1 BETU.PAP 1 0.355 27.5451 2.65
422_1 BETU.PAP 2 0.5 13.2316 2
422_1 BETU.PAP 3 0.1435 11.016 2
422_1 BETU.PAP 4 0.1435 9.2079 2
422_1 BETU.PAP 5 0.0374 0.4078 2
422_1 BETU.PAP 6 0.015 120.0758 2.65
422_1 BETU.PAP 7 0.0033 523.3289 1
422_1 BETU.PAP 8 0.0187 0.4721 2
422_1 BETU.PAP 9 0.0718 0.8891 2
422_1 BETU.PAP 10 0.0001 0.0001 2
422_1 FAGU.GRA 1 0.355 77.9867 2.65
422_1 FAGU.GRA 2 0.5 25.0788 2
422_1 FAGU.GRA 3 0.1435 115.7106 2
422_1 FAGU.GRA 4 0.1435 21.0185 2
422_1 FAGU.GRA 5 0.0374 189.4347 2
422_1 FAGU.GRA 6 0.015 766.7937 2.65
422_1 FAGU.GRA 7 0.0033 2226.7051 1
422_1 FAGU.GRA 8 0.0187 149.9559 2
422_1 FAGU.GRA 9 0.0718 46.8176 2
422_1 FAGU.GRA 10 0.0001 0.0001 2
422_1 LARI.LAR 1 0.355 10.3166 2.65
422_1 LARI.LAR 2 0.5 4.8498 2
422_1 LARI.LAR 3 0.1435 3.971 2
422_1 LARI.LAR 4 0.1435 3.301 2
422_1 LARI.LAR 5 0.0374 0.0001 2
422_1 LARI.LAR 6 0.015 40.9522 2.65
422_1 LARI.LAR 7 0.0033 168.3554 1
422_1 LARI.LAR 8 0.0187 0.0001 2
422_1 LARI.LAR 9 0.0718 0.2017 2
422_1 LARI.LAR 10 0.0001 0.0001 2
422_1 PICE.GLA 1 0.355 193.5935 2.65
422_1 PICE.GLA 2 0.5 59.4167 2
422_1 PICE.GLA 3 0.1435 215.3125 2
422_1 PICE.GLA 4 0.1435 44.1112 2
422_1 PICE.GLA 5 0.0374 392.1018 2
422_1 PICE.GLA 6 0.015 1246.9367 2.65
422_1 PICE.GLA 7 0.0033 3431.8282 1
422_1 PICE.GLA 8 0.0187 362.6154 2
422_1 PICE.GLA 9 0.0718 99.0133 2
422_1 PICE.GLA 10 0.0001 0.0001 2
422_1 PICE.MAR 1 0.355 136.9605 2.65
422_1 PICE.MAR 2 0.5 60.7204 2
422_1 PICE.MAR 3 0.1435 92.015 2
422_1 PICE.MAR 4 0.1435 42.7457 2
422_1 PICE.MAR 5 0.0374 93.5242 2
422_1 PICE.MAR 6 0.015 1035.0437 2.65
422_1 PICE.MAR 7 0.0033 3223.8929 1
422_1 PICE.MAR 8 0.0187 44.4135 2
